第一轮候选ID,第一轮层级,建议梯度,入选理由,风险提示,下一步核验动作,是否可作为定稿依据,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R1GROUP-744df64b161cd1e1,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A141,武汉大学,A14110,10,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,7,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,150,142,38,right,1.32 机器人工程（具身机器人自强班）[M-447c4b873e699865]；2.33 机器人工程（含机器人工程、自动化专[M-dcb45d0c8850d4a7]；3.34 工科试验班（碳中和自强班：水文与水资源工程；拔尖人才培养试验班）[M-d94e88e807d2295f]；4.35 电气工程及其自动化（智能电气创新班；含电气工程及其自动化、储能科学与工程专业）[M-3745ede909a87d8a]；5.36 电气工程及其自动化（含电气工程及其自动化、储能科学与工程专业）[M-c8fd2902826c6139]；6.37 智能制造工程（机器人与智能机械试验班：含机械设计制造及其自动化、智能制造工程专业）[M-a7da3b7635f0ffb1]；7.38 工科试验班（智慧能源与智能制造类术专业；分流时该专业大类内专业任选）[M-207d610b7588ccd8],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-3884664824995391,STABLEGROUP-0459f2b469dafdf7
R1GROUP-a0d387eceed5989f,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A147,武汉理工大学,A14708,08,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R3-P2官网后人工确认,H5-历史最高线高于等位分30分以上,3,153,138,41,left,1.12 微电子科学与工程（卓越英才班）[M-398b6531e0110bbb],先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,官网只作辅证，不能替代湖北省招办计划。,G-299cb2ff2d78f612,STABLEGROUP-e1a24fb4b06ef889
R1GROUP-7d713d1ef35185cb,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A141,武汉大学,A14111,11,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,8,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,158,141,38,right,1.39 微电子科学与工程（集成电路学院）[M-656ab0210b3be1d6]；2.40 地球物理学（数智地空弘毅班；拔尖人才培养试验班）[M-29375eb8560a0dce]；3.41 电子信息类（创新班；含通信工程、电子信息工程专业）[M-b6e62b1753931985]；4.42 电子信息类（电子信息学院；含通信工院校专业组及专业代号程、电子信息工程专业；分流时该专业大类内专业任选）[M-580f5e61d0c27ed4]；5.43 漫感科学与技术（知享创新班：含遥感科学与技术、空间信息与数字技术专[M-57f5a3ef0fa107ca]；6.44 逼感科学与技术（合含遥感科学与技术、空间信息与数字技术专业）[M-4eb7e8764c721e5e]；7.45 导航工程（智能导航创新班）[M-b45cc64e30e12345]；8.46 时空信息工程（含时空信息工程、导航工程、测绘工程专业）[M-59c45dd8ab3996c4],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-2525ce46eaa96cac,STABLEGROUP-68170c91ef42d2fe
R1GROUP-698f54e7b80591bf,C1-偏好/城市且历史H1-H4,冲刺观察,命中优先城市：西安；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K487,西安航空学院,K48701,01,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,2,V3-历史线索普通留存,R1-P0整组先核,H4-历史最高线高于等位分16-30分,1,16,16,226,right,1.01 复合材料与工程（办学地点：阎良校[M-6cebbf2062e2a0f2]；2.02 交通运输（办学地点：阎良校区）[M-e1242896bdacf1a7],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-8bd0b9c9bd1eb3b3,STABLEGROUP-232f91efdbaaffb8
R1GROUP-36f1232f68863b15,C1-偏好/城市且历史H1-H4；已进精选80,冲刺观察,命中偏好专业：计算机相关2个；命中优先城市：西安；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K481,西安文理学院,K48103,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,0,0,0,3,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,28,28,225,right,1.03 软件工程（办学地点：高新校区）[M-2a7997e8e43e3817]；2.04 物联网工程（办学地点：高新校区）[M-8bf22d5f318436d5]；3.05 电子信息工程（办学地点：高新校区）K482榆林大学（公办）（陕西）[M-373c8a620fb6359d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-59cc65da1e42ff02,STABLEGROUP-38508bd6fca65afe
R1GROUP-9187609d31c3a68a,C2-偏好/城市但历史待补,历史待补,命中偏好专业：计算机相关4个；命中优先城市：西安；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K467,西安石油大学,K46706,06,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,4,0,4,0,0,0,0,19,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,224,left,1.27 测控技术与仪器（办学地点：鄂邑校[M-428d9e4f48c61701]；2.28 电气工程及其自动化（办学地点：鄂邑校区）[M-e24a9cf8a0bf1854]；3.29 电子信息工程（办学地点：郵邑校区）[M-03f5eeb2ad024138]；4.30 通信工程（办学地点：鄠邑校区）[M-e783be97caa5a623]；5.31 自动化（办学地点：邻邑校区）32/（机械电子工程（办学地点：鄂邑校区）[M-3ccff0ee7e6901a9]；6.33 过程装备与控制工程（办学地点：邻邑校区）[M-ae8dad388bbd83ae]；7.34 材料成型及控制工程（办学地点：椰邑校区）[M-9b2379265a7d3774]；8.35 金属材料工程（办学地点：鄂邑校区）[M-6ae03ef1b1b4f066]；9.36 爆接技术与工程（办学地点：鄠邑校[M-a9d42007306d7056]；10.37 新能源材料与器件（办学地点：鄂邑校[M-1058c343305976ae]；11.38 人工智能（办学地点：鄠邑校区）[M-58a7616cf779f800]；12.39 计算机科学与技术（办学地点：鄂邑校[M-f73b8a4b72ba653b]；13.40 软件工程（办学地点：鄂邑校区）[M-3be74d5a9da77c34]；14.41 网络工程（办学地点：邻邑校区）[M-0ea99f7514debf15]；15.42 安全工程（办学地点：鄂邑校区）[M-7422cbf26cbfc4c2]；16.43 信息与计算科学（办学地点：邻邑校[M-32087d24fdd2fe7d]；17.44 数据计算及应用（办学地点：鄂邑校[M-85f76b7f29917fb7]；18.45 应用物理学（办学地点：鄂邑校区）[M-a9dc9f08fee2765e]；19.46 光电信息科学与工程（办学地点：鄂邑校区）K468 陕西科技大学（公办）（陕西）[M-87b9c5f7648da1e1],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-cdce4e8285a638c4,STABLEGROUP-5c2e5c6487717046
R1GROUP-6fb98842ad813803,C2-偏好/城市但历史待补；已进精选80,历史待补,命中偏好专业：计算机相关3个；命中优先城市：西安；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K469,西安工程大学,K46904,04,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,3,0,3,0,0,0,0,3,V1-偏好专业优先线索,R2-P1页列集中核,H0-无同代码历史线索,0,,,224,right,1.04 软件工程[M-8ac8b80800dc322d]；2.05 智能科学与技术[M-2da7b9b5c8340c63]；3.06 人工智能[M-3adf896aa008b309],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-6638956730b81621,STABLEGROUP-50a38bcbf98a1e71
R1GROUP-ad5340c11ed986a5,C2-偏好/城市但历史待补,历史待补,命中优先城市：西安；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K469,西安工程大学,K46905,05,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V4-普通留存待了解,R2-P1页列集中核,H0-无同代码历史线索,0,,,224,right,1.07 数学类（数学与应用数学：信息与计算科学）[M-26fe5f802144db47],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-1c8444969ba71929,STABLEGROUP-b5f923f6a9d43e40
R1GROUP-415c28ba1ccb2417,C2-偏好/城市但历史待补,历史待补,命中优先城市：西安；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K469,西安工程大学,K46906,06,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,2,V4-普通留存待了解,R1-P0整组先核,H0-无同代码历史线索,0,,,224,right,1.08 智能制造工程[M-e65d8e64375f55fd]；2.09 材料成型及控制工程[M-f4337c6eacae40f4],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-e216eeb65b061163,STABLEGROUP-d3919c7bd18235e7
R1GROUP-76282497ad32e498,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K467,西安石油大学,K46704,04,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,4,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,1,45,45,223,right,1.12 石油工程（卓越工程师：办学地点：鄂邑校区）[M-819d86864f0227bd]；2.13 化学工程与工艺（卓越工程师：办学地点：鄂邑校区）[M-366dbd2a56da933e]；3.14 测控技术与仪器（卓越工程师：办学地点：鄂邑校区）[M-1f7e41d60c899ee5]；4.15 爆接技术与工程（卓越工程师：办学地点：鄂邑校区）[M-f0f918e15f175932],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-3ebd4989065d36d5,STABLEGROUP-50f7d33618fe8d89
R1GROUP-3031941e5aadbf9c,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K467,西安石油大学,K46705,05,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内存在学费字段待核,0,0,0,0,0,0,0,12,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,47,47,223,right,1.16 石油工程（办学地点：鄂邑校区）[M-7df4416eab8709bf]；2.17 海洋油气工程（办学地点：绑邑校区）[M-3d81aae318b9a9b6]；3.18 地质学（办学地点：鄂邑校区）[M-b401b467034ff232]；4.19 地质工程（办学地点：鄂邑校区）◎KA◎Z[M-6b5266ce840b193c]；5.G A院校支业组及专业代号[M-047cd4b2ca90a8ed]；6.20 勘查技术与工程（办学地点：鄠邑校[M-21b061eef09b7525]；7.21 资源勘查工程（办学地点：邻邑校区）[M-2ca475ae314919ba]；8.22 应用化学（办学地点：鄂邑校区）[M-beb6c548b2ac113d]；9.23 化学工程与工艺（办学地点：鄠邑校[M-133441c7d9f6f512]；10.24 能源与动力工程（办学地点：鄂邑校[M-36821e039a708809]；11.25 新能源科学与工程（办学地点：鄠邑校[M-edeb450e2130811b]；12.26 油气储运工程（办学地点：鄒邑校区）[M-9cf18ac446559b2d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-0dd7420e284509c2,STABLEGROUP-016b6b32815f38e6
R1GROUP-f39db71d26604a26,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关2个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K485,西安财经大学,K48503,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,0,0,0,3,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,53,40,226,left,1.12 统计学（办学地点：长安校区）[M-60d147f0270e3666]；2.13 数据科学与大数据技术（办学地点：长安校区）[M-e3d983a3c304c60f]；3.14 软件工程（智能软件；办学地点：长安校区）[M-c59b2412d8f72ba3],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-145db1efc969c1b5,STABLEGROUP-bc0b374314e5a65c
R1GROUP-e62995ed07f3776c,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K469,西安工程大学,K46903,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,55,45,224,right,1.03 微电子科学与工程[M-705e98ea4674d1cd],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-8018a359ed2f7645,STABLEGROUP-fac883db2d9e4b69
R1GROUP-bf0d624734f4d5e6,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关2个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K465,西安建筑科技大学,K46504,04,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,2,0,0,0,0,14,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,63,30,223,left,1.04 计算机科学与技术（办学地点：草堂校[M-dd8ef508d85596c0]；2.05 通信工程（办学地点：草堂校区）[M-5980eb4523d13424]；3.06 人工智能（办学地点：草堂校区）[M-ff7d32b888e386ac]；4.07 自动化（办学地点：草堂校区）[M-4ad4d695b088006c]；5.08 机器人工程（办学地点：草堂校区）[M-8faa0cf6417b2e42]；6.09 电气工程及其自动化（办学地点：草堂校区）[M-88ecd908104be17b]；7.10 机械设计制造及其自动化（办学地点：草堂校区）[M-4f407f15b3f204f6]；8.11 光电信息科学与工程（办学地点：草堂校区）[M-a785b35533c30a89]；9.12 新能源材料与器件（办学地点：草堂校区）[M-b07fc24aaa3c52a3]；10.13 纳米材料与技术（先进能源与器件；办学地点：草堂校区）[M-3b50420a0684c9ef]；11.14 智慧交通（车路协同与智能决策；办学地点：草堂校区）[M-92103756d9f5caec]；12.15 给排水科学与工程（卓越班，韧性城市智慧水务；办学地点：草堂校区）[M-4aa5a311c6ae57dd]；13.16 环境工程（卓越班，低碳与数字环境：办学地点：草堂校区）[M-5021d2917125e1b3]；14.17 安全工程（风险顶测与灾害防治：办学A◎KA◎Z院校及专业代号地点：草堂校区）[M-f5cb51a43073b479],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-d97080b0408d9ba6,STABLEGROUP-705210bb30d127b5
R1GROUP-5c4558a1666dcb9b,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K467,西安石油大学,K46703,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,4,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,64,46,223,right,1.08 石迪工程（拔尖人才培养：办学地点：[M-38cc44f5b66e2b57]；2.09 资源勘查工程（拔尖人才培养：办学地点：鄂邑校区）[M-992883ab90bd8956]；3.10 测控技术与仪器（拔尖人才培养；办学地点：鄂邑校区）[M-e8fd33961a384941]；4.11 机械设计制造及其自动化（拔尖人才培养；办学地点：鄂邑校区）[M-10dc928545e19a91],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-353c308a668e439b,STABLEGROUP-2b67af2ff70c999c
R1GROUP-119adbd487cee133,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K469,西安工程大学,K46902,02,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,1,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,66,45,224,right,1.02 计算机科学与技术[M-feedcf7220f3c1cb],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-b79838e7d1b2975d,STABLEGROUP-b987e34b1e967f28
R1GROUP-fd2a4a1370365120,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K485,西安财经大学,K48502,02,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,3,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,66,47,226,left,1.08 投资学（办学地点：长安校区）[M-5869b435c3f9b947]；2.09 工程管理（办学地点：长安校区）[M-daf08b2c72ade907]；3.10 审计学（办学地点：长安校区）卫经济统计学（办学地点：长安校区）[M-c90e590438ab5f4d],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-4c1d51c65b1ac531,STABLEGROUP-849659b045aef24f
R1GROUP-57680dbd86a0d381,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K467,西安石油大学,K46702,02,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,1,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,67,48,223,right,1.07 大数据管理与应用（办学地点：鄂邑校[M-1c783cf919c94cbd],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-471355313d9cb9b7,STABLEGROUP-0b21348d9917d8b0
R1GROUP-46655c475ead606b,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K463,西安工业大学,K46302,02,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R3-P2官网后人工确认,H5-历史最高线高于等位分30分以上,2,68,68,223,left,1.03 工业工程（办学地点：未夹校区）[M-c6678e2d670d5c37],先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,官网只作辅证，不能替代湖北省招办计划。,G-cd64c18870fadc75,STABLEGROUP-0f6638dc88370a65
R1GROUP-b263f8c4451e5d83,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K476,西安外国语大学,K47605,05,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,3,7,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,69,53,225,right,1.16 金融学（办学地点：长安校区）[M-e902382ffa082837]；2.17 国际经济与贸易（办学地点：长安校[M-3a31fc16133d1225]；3.18 英语（外语语种：不限；办学地点：长安校区）[M-0eaea910bf96dca0]；4.19 翻译（外语语种：不限；办学地点：长安校区）[M-3411702ed8369a1b]；5.20 商务英语（外语语种：不限；办学地点：长安校区）[M-7c7883b2a376c3c7]；6.21 网络与新媒体（办学地点：长安校区）[M-9b65940d737b4422]；7.22 审计学（办学地点：长安校区）[M-a5e103ad657fd048],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-ac83b4c82a2044d8,STABLEGROUP-c1df0190ef2b7c45
R1GROUP-cae4eb9f57a4d812,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K466,西安科技大学,K46603,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,1,0,0,0,0,14,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,73,52,223,right,1.05 微电子科学与工程[M-a932394a26d33a9a]；2.0G 测控技术与仪器[M-9b04538f0b5e2257]；3.07 遥感科学与技术[M-231462077e2a0a76]；4.08 材料科学与工程[M-d8449ca4e165af43]；5.09 无机非金属材料工程[M-d75ba644829ec667]；6.10 应用化学三智能建造[M-0f965b4a5d98c741]；7.12 智能采矿工程[M-131144aa1be1965f]；8.13 通信工程（普英人才培养计划）[M-03f1ed7d673db008]；9.14 计算机科学与技术（普英人才培养计[M-efbf2a7ec9dc1381]；10.15 化学工程与工艺（普英人才培养计划）[M-69ca6e3769eac1c3]；11.16 安全工程（卓越班）[M-7875dc394adb458b]；12.17 机械设计制造及其自动化（卓越班）[M-5cbebd47e8b8112a]；13.18 地质工程（卓越班）[M-207a3122461e98bc]；14.19 测绘工程（卓越班）K467西安石油大学（公办）（陕西）[M-5c7ce12ec514d8b5],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-1c5981e631f8cff2,STABLEGROUP-d81945badc016f85
