第二轮候选ID,第二轮池,第二轮层级,建议梯度,是否进入家庭讨论,是否可作为定稿依据,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R2GROUP-76daa2f55674baaf,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件2个、机械/自动化/机器人2个、农业1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F007,北京石油化工学院,F00703,03,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,9,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,53,45,93,left,1.04 化学工程与工艺（卓越工程师班；第三学年在房山校区就读，第三、四学年在天买校区就读）[M-f2ab537bae9ea1d2]；2.05 化学工程与工艺（第一二三学年 房出校区就读，第三、四学年在大兴校区就[M-212279f7983c4a78]；3.06 高分子材料与工程（第一、二学年在房山校区就读，第三、四学年在大兴校区[M-ab4158f003a44935]；4.07 机械工程（第一、二学年在房山校区就读，第三、四学年在大兴校区就读）就读，第三、四学年在大兴校区就读）三学年在房山校区就读，第三、四学年在大兴校区就读）[M-018002c0f8e98c5a]；5.10 气工程及基自动化（第一、二学年在房山校区就读，第三、四学年在大兴校[M-d8f3831dbb5a9a07]；6.11 能源与动力工程（卓越工程师班：第三学年在房山校区就读，第三、四学年在大兴校区就读）[M-1f42a0cb3ff9f028]；7.12 能源与动力工程（第一、二学年在房山校区就读，第三、四学年在大兴校区就[M-fd29a759088a23f3]；8.13 计算机科学与技术（卓越工程师班；第三学年在房山校区就读，第三、西学年在大兴校区就读）[M-add00ef9e8211567]；9.14 计算机科学与技术（第一、三学年在房山校区就读，第三、四学年在大兴校区F008 北京农学院（公办）（北京）[M-95e4a42e6f156af8],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-c826002c6359ab24,STABLEGROUP-ff322e9a3e0de7b1
R2GROUP-76daa2f55674baaf,专项,C2-医技康复农业环境专项候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件2个、机械/自动化/机器人2个、农业1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F007,北京石油化工学院,F00703,03,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,9,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,53,45,93,left,1.04 化学工程与工艺（卓越工程师班；第三学年在房山校区就读，第三、四学年在天买校区就读）[M-f2ab537bae9ea1d2]；2.05 化学工程与工艺（第一二三学年 房出校区就读，第三、四学年在大兴校区就[M-212279f7983c4a78]；3.06 高分子材料与工程（第一、二学年在房山校区就读，第三、四学年在大兴校区[M-ab4158f003a44935]；4.07 机械工程（第一、二学年在房山校区就读，第三、四学年在大兴校区就读）就读，第三、四学年在大兴校区就读）三学年在房山校区就读，第三、四学年在大兴校区就读）[M-018002c0f8e98c5a]；5.10 气工程及基自动化（第一、二学年在房山校区就读，第三、四学年在大兴校[M-d8f3831dbb5a9a07]；6.11 能源与动力工程（卓越工程师班：第三学年在房山校区就读，第三、四学年在大兴校区就读）[M-1f42a0cb3ff9f028]；7.12 能源与动力工程（第一、二学年在房山校区就读，第三、四学年在大兴校区就[M-fd29a759088a23f3]；8.13 计算机科学与技术（卓越工程师班；第三学年在房山校区就读，第三、西学年在大兴校区就读）[M-add00ef9e8211567]；9.14 计算机科学与技术（第一、三学年在房山校区就读，第三、四学年在大兴校区F008 北京农学院（公办）（北京）[M-95e4a42e6f156af8],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-c826002c6359ab24,STABLEGROUP-ff322e9a3e0de7b1
R2GROUP-1ee78b8e67e40820,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F013,北京物资学院,F01304,04,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,54,34,93,right,1.07 数据科学与大数据技术[M-3e34e2c2f9f29aa8],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-56ad8534bd076a94,STABLEGROUP-4afbd57ec2b546c5
R2GROUP-fcec13d1d29cc994,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：机械/自动化/机器人1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F007,北京石油化工学院,F00702,02,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,56,45,92,right,1.03 智能制造工程技术（第一、二学年在房证校区就读，第三、四学年在大兴校区就读）院校孝业组及要业代号[M-0d11c522f3178a12],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-1fc9950f61b69b4b,STABLEGROUP-eb040be12342b220
R2GROUP-507a3f3ee78df181,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件5个、机械/自动化/机器人4个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,F005,北京印刷学院,F00503,03,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,5,0,5,0,4,0,5,0,0,0,0,0,0,0,0,3,13,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,57,41,92,right,1.06 印刷工程（不招色育、色弱）[M-c2378f968cf10825]；2.07 包装工程（智能包装；不招色盲、色弱）[M-01f3314772daf19b]；3.08 柔性电子学[M-f0be3bd44a01587c]；4.09 印刷工程（毕昇卓越班；不招色盲、色[M-6ddf2d9f52a642c9]；5.10 机械工程（卓越工程师计划）[M-e77e19de4f8b9296]；6.12 智能制造工程[M-3bc7fb62b5e7026a]；7.13 机械工程（机器人实验班）[M-c00c83b319858de5]；8.14 自动化（机器人实验班）[M-5c8c239db449e64d]；9.15 计算机科学与技术[M-cc99837c89d76dc5]；10.16 信息安全（数字版权保护）[M-bfa2d6a5b5cd02fc]；11.17 智能科学与技术[M-4a7ac629eb6f575e]；12.18 计算机科学与技术（AI 创实验班）[M-ecb4b72722266cc4]；13.19 智能科学与技术（灵创实验班）F006 北京建筑大学（公办）（北京）[M-f843ae83067ff3b5],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-dc3570f324bd75d1,STABLEGROUP-d969a7c298f4326f
R2GROUP-501c73cf542a2d6d,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F005,北京印刷学院,F00502,02,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,66,43,92,right,1.05 大数据管理与应用（办学地点：西校[M-5e26339eba1db213],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-8e19849d3cf8c20a,STABLEGROUP-cedea596a21bebc9
R2GROUP-123cb224b738921b,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个、电子/网络1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F013,北京物资学院,F01305,05,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,74,61,93,right,1.08 物联网工程[M-29e6bc3f2ca27d4d]；2.09 应用统计学[M-0a6d8f981b4be5d5],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-0f2403462bdc99f7,STABLEGROUP-fbc353cbc33a64a8
R2GROUP-0ea6d0de58ddf3af,专项,C2-医技康复农业环境专项候选池,高冲暂缓,true,false,命中方向：医技/康复1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,医技/康复需核体检、证书、实习和就业路径；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检摘要显示色觉正常、矫正视力4.80/4.80；医技、康复、农学等仍必须逐校核招生章程和体检指导意见。,,A032,北京语言大学,A03209,09,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,88,88,17,right,1.30 听力与言语康复学（中外合作办学）（办学地点：海南国际学院）A033 中国传媒大学（公办）（北京）[M-f1100797078e9203],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-1125cf1d1e87651c,STABLEGROUP-0133c25ed5f089eb
R2GROUP-de915a0e520ebade,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个、电子/网络2个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F020,北京联合大学,F02002,02,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,88,81,94,left,1.02 通信工程（办学地点：北四环校区）[M-ece9d4a7c5eef2c9]；2.03 物联网工程（办学地点：北四环校区）F054 北京城市学院（民办）（北京）[M-6e1b069a6e23f585],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-932fc8bc1c4d59bc,STABLEGROUP-5d27ea7331a02e93
R2GROUP-fdd949e649a28fd9,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A008,北京科技大学,A00808,08,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,89,89,13,left,1.11 纳米材料与技术（前沿材料与未来技术：办学地点：北京校区）[M-c98ccb4a1888fea2]；2.12 材料智能技术（AT 与新材料交叉融合；办学地点：北京校区）[M-96762a8b7c922ef4]；3.13 人工智能（办学地点：北京校区）[M-6e9b0a2433ace642]；4.14 数学类（应用数学和统计：数学与应用数学、信息与计算科学、统计学：办学地点：北京校区）[M-7498c7d9de04c416]；5.15 应用物理学（半导体和电子科技：大一电学年结束后可分流至应用物理学、子科学与技术专业：办学地点：北京校区GZ[M-60e111bde8441f08]；6.A0 KA[M-9cfdf921dd1a936f]；7.16 座用化学（新材料、新能源与智能传感：办学地点：北京校区）[M-d73e37110a895bbc]；8.17 生物技术（生物智造与医药健康；办学地点：北京校区）[M-1a7fad377f9acc3c],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-bfe8e6c311be4fbb,STABLEGROUP-b32ab0b9758c519f
R2GROUP-4126496c58601a87,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件2个、电子/网络1个、机械/自动化/机器人2个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F019,北京信息科技大学,F01902,02,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,93,93,94,left,1.03 机械设计制造及其自动化（办学地点：[M-2048ad633c4c2afc]；2.04 智能制造工程（办学地点：沙河校区）[M-6d84761a5c90e259]；3.05 测控技术与仪器（办学地点：沙河校[M-09faab3eb3927dd4]；4.06 入工智能（勤信实验班；办学地点：沙河校区）[M-7e8ff9f8ac6d8e9d]；5.07 电子信息工程（办学地点：沙河校区）[M-44b07abc0135a45a]；6.08 过算机科学与技术（办学地点：沙河校[M-2cb09f7f70f19180]；7.09 计算机科学与技术（勤信实验班；办学地点：沙河校区）[M-711d0ff6c94fc522]；8.10 信息安全（办学地点：沙河校区）工1应用统计学（办学地点：沙河校区）F020 北京联合大学（公办）（北京）[M-034b1847096ec1d1],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-1b83efe8b97d5110,STABLEGROUP-3d8f6270e4a08a73
R2GROUP-b8e13922cc893d8f,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：数字媒体1个、计算机/AI/软件3个、电子/网络2个、机械/自动化/机器人3个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A022,北京林业大学,A02211,11,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,1,3,0,3,2,3,0,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,96,90,16,left,1.36 机械设计制造及其自动化（一、二年级北京校区培养，三年级起在雄安校区培养）[M-bb349b1d20783fbc]；2.37 自动化（二、二年级在北京校区培养，三年级起在雄安校区培养）[M-c5c8b2dbfdf9fc64]；3.38 电气工程及其自动化（一、二年级在北京校区培养，三年级起在雄安校区培养）[M-6c1be4e4594cae10]；4.39 计算机类（计算机科学与技术、数字媒体技术、数据科学与大数据技术三年级北京校区培养，三年级起在雄安校区培养）二年级在北京校区培[M-db1fe898054aeeb3]；5.40 网络工程（一、养，三年级起在雄安校区培养）三年级在北京校区培[M-43f6ccd198ca6f7e]；6.41 人工智能（一、养，三年级起在雄安校区培养）[M-dc9a8103f567facd]；7.42 数学与应用数学（一、二年级在北京校区培养，三年级起在雄安校区培养二年级在北[M-5851276b20bff152]；8.43 电子信息科学与技术（一、京校区培养，三年级起在雄安校区培[M-28accce00da14532],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-db1867eb696d3ac0,STABLEGROUP-37e5d9e1aae3730b
R2GROUP-9605ac9cc6edf404,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A032,北京语言大学,A03207,07,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,100,90,17,right,1.28 计算机类（计算机科学与技术、人工智数据科学与大数据技术、[M-de9d7943a7d83f6f],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-a722ab9f822b7788,STABLEGROUP-7a677738f447d0be
