第二轮候选ID,第二轮池,第二轮层级,建议梯度,是否进入家庭讨论,是否可作为定稿依据,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R2GROUP-25f23217a9242132,专项,S2-农业/环境专项了解,冲刺观察,true,false,命中方向：计算机/AI/软件2个、电子/网络2个、师范2个、环境1个、农业2个；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K002,海南热带海洋学院,K00205,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,4,0,2,2,0,2,2,2,0,0,0,1,0,0,0,13,21,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,3,29,6,200,right,1.14 数学与座用数学（师范类；办学地点：三亚校区）[M-18c3c3d39727a1e5]；2.15 数据计算及应用（办学地点：三亚校[M-1d9a3717770712bb]；3.16 物理学（师范类：办学地点：三亚校区）[M-1a57831faef81c0d]；4.17 化学（不招色弱、色盲、单色识别不全者：办学地点：三亚校区[M-9f828ce1c6e87720]；5.18 海洋科学（不招色弱、色盲、单色识别不全者；办学地点：三亚校区）[M-074db62eabc67a28]；6.19 海洋技术（不招色弱、色盲、單色识别院校[M-74773332862dd10a]；7.1 组及专业代号不全者；办学地点：三亚校区）[M-1af4ffd0f676fdcf]；8.20 生物科学（不招色弱、色真、单色识别不全者：办学地点：三亚校区）[M-93a84d294d543dc4]；9.21 生物技术（不招色弱、色育、单色识别不全者：办学地点：三亚校区）[M-83a16df86ee95a0c]；10.22 通信工程（办学地点：三亚校区）[M-b9ee1c065b82c6ab]；11.23 计算机科学与技术（不招单色识别不全者：办学地点：三亚校区）[M-3427bd6ef22b295a]；12.24 网络工程（办学地点：三亚校区）[M-f36880abadf263b3]；13.25 轮机工程（陆上方向；无红绿色宜，无复热身高 155cm 及以上，双眼操视力均能达到4.6（0.4）及以上；或双眼棵秘力均能到40（0.1）及以上，且矫正视力均能达到4.6（0.4）及以上；办学地点：三亚校区）[M-7ff3f891f35570b5]；14.26 智葱海洋技术（办学地点：三亚校区）[M-3576db17a826f6fe]；15.27 环境工程（不报色弱、色真、单色识别不全者；办学地点：三亚校区）[M-51a614057f398424]；16.28 食品科学与工程（不招色弱、色真、单色识别不全者：办学地点：三亚校区）[M-dcf9db265265256b]；17.29 食品质量与安全（不招色弱、色真、单色识别不全者：办学地点：三亚校区）[M-9fef618e69951770]；18.30 食品营养与健康（不招色弱、色盲、单色识别不全者；办学地点：三亚校区）[M-d1dc7c3878cbc239]；19.31 园艺（不招色弱、色直、单色识别不全者：办学地点：三亚校区）[M-2fe4b62581a0e6dd]；20.32 水产养殖学（不招色弱、色盲、单色识别不全者：办学地点：三亚校区）[M-7d19c229dc90447f]；21.33 海洋渔业科学与技术（不招色弱、色单色识别不全者；办学地点：三亚[M-c808953ce84763fd],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-401bc94e6f16cf6b,STABLEGROUP-a4c46829bb651301
R2GROUP-2c88e47966db0ed5,专项,S2-农业/环境专项了解,保底观察,true,false,命中方向：电子/网络1个、师范1个、农业1个；历史线索：H1-历史最高线低于等位分20分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K758,昌吉学院,K75802,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4,8,V1-偏好专业优先线索,R1-P0整组先核,H1-历史最高线低于等位分20分以上,1,-21,-21,236,left,1.02 智慧农业（办学地点：世纪大道新城校[M-23a06e05f9e83124]；2.03 应用化学（色盲、色弱，不能准确识别黄、绿、蓝、紫中任一颜色的导线、按键、信号灯、几何图形者，不予录取；办学地点：世纪大道新城校区）[M-b91182d9bc5b9581]；3.04 化工安全工程（色盲、色弱，不能准确识别红、黄、绿、蓝、紫中任一颜色的导线、按键、信号灯、几何图形者不子录取；办学地点：世纪大道新城校区）[M-cccbac44389b0810]；4.05 数学与应用数学（师范类；办学地点：世纪大道新城校区）[M-f0ee5e63109ead3c]；5.06 微电子科学与工程（办学地点：世纪大道新城校区）[M-2dfcf2f24754e5e1]；6.07 智能感知工程（办学地点：世纪大道新資高院校专业组及专业代号城校区）[M-a0b6c17226e06a89]；7.08 无人驾驶航空器系统工程（无色真、色弱：办学地点：世纪大道新城校区）[M-5f5a39a321de846d]；8.09 飞行器运维工程（双眼矫正视力不低王4.8：无色真、色弱；办学地点：世纪大道新城校区）K779 新疆理工学院（公办）（新疆）[M-c7ef54bae3bd275e],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-90ae18934e058922,STABLEGROUP-b98180482e7a193e
R2GROUP-8d95bdfa72343199,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：计算机/AI/软件1个、环境2个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,F208,河北环境工程学院,F20802,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,4,V1-偏好专业优先线索,R1-P0整组先核,H2-历史最高线不高于等位分,2,-17,-17,104,left,1.04 环境科学与工程[M-297c818bfbc0c2ba]；2.05 环境工程（不招色盲、色弱考生）[M-4eb2546481c6aa09]；3.06 水质科学与技术[M-8e91289baf8ed32d]；4.07 软件工程F209河北科技工程职业技术大学（公办）（河[M-06c828fa19a0bdbd],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-ed9ac8626d450ad1,STABLEGROUP-5aa77754eac30cee
R2GROUP-80432d4df6ea8dab,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：机械/自动化/机器人1个、师范1个、环境1个、农业1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K357,红河学院,K35703,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H2-历史最高线不高于等位分,3,-3,-18,220,left,1.07 治金工程[M-47e49315c4fb7750]；2.08 电气工程及其自动化[M-80bcd402e578682b]；3.09 食品质量与安全[M-f9c75dbd6214dcfd]；4.10 农业资源与环境（农林类）卫园艺（农林类）[M-bc1ac9776fb76e5f]；5.12 数学与应用数学[M-ef7f4f77405522dc]；6.13 应用统计学[M-c4c4708e84fae8dc]；7.14 物理学（师范炎）[M-b7236cae998c2a8c]；8.15 化学K358 云南财经大学（公办）（云南）[M-b3ea929be0ba597b],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-fed0319687e267b4,STABLEGROUP-6c74db456a90d1fd
R2GROUP-bdbb94cd0b129898,专项,S2-农业/环境专项了解,高冲暂缓,true,false,命中方向：计算机/AI/软件5个、电子/网络4个、机械/自动化/机器人3个、环境1个；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A133,华侨大学,A13304,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,5,0,5,0,3,4,5,0,0,0,0,1,0,0,0,0,27,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,85,68,36,left,"1.20 机械工程（办学地点：厦门校区）[M-085cb1174933a67c]；2.21 工业设计（办学地点：厦门校区）[M-a376363eeb201dbe]；3.22 智能制造工程（办学地点：厦门校区）[M-4dfb285484f6ffe1]；4.23 应用物理学（拔尖人才试点班：实行“！十3""两校区融合培养：办学地点：厦门校区）[M-061dcf76e7ced559]；5.24 电气工程及其自动化（办学地点：厦门校区）[M-906372912f707f1a]；6.25 电子科学与技术（办学地点：厦门校[M-3264e4dd18c0d0e0]；7.26 集成电路设计与集成系统（办学地点：[M-77ee5b5089907769]；8.27 计算机科学与技术（实行“1+3”两校区融合培养；办学地点：厦门校区）[M-373c4ce8b84b4b94]；9.28 软件工程（实行""1+3”两校区融合培养；学费：大二、大二5460元/学年/，大三、大四13000元/学年/生；地点：厦门校区[M-b3af6c0d3da6acff]；10.29 信息安全（实行""1+3""两校区融合培养；办学地点：厦门校区）[M-a357775c7f08dc3d]；11.30 生本工程（智能结构与城镇更新方向；办学地点：厦门校区）[M-25cf42b8516d48bc]；12.31 给排水科学与工程（城镇智能水系统方向：办学地点：厦门校区）[M-c22f29ce698023f9]；13.32 城市地下空间工程（智慧建造与城市运维方向：办学地点：厦门校区）[M-9bb7897c72625caf]；14.33 工程管理（办学地点：厦门校区）[M-4f06c336b43d89d1]；15.34 数学与应用数学（金融统计方向、数据分析方向：办学地点：泉州校区）[M-0c6337cb32ac2e31]；16.35 数学与应用数学（金融学双学士学位项目：办学地点：泉州校区）[M-a9ea437fb3982dd9]；17.36 光电信息科学与工程（办学地点：泉州校区）覓亮院校李业组及专业代号[M-85fcb7445df04caa]；18.37 物联网工程（办学地点：泉州校区）[M-eaa6790d781c491e]；19.38 人工智能（办学地点：泉州校区）13305 华侨大学第05组[M-92ceeccb8093a423]；20.39 应用化学（能源电化学方向：办学地点：厦门校区）[M-2205474dd4fed57d]；21.40 高分子材料与工程（办学地点：厦门校[M-3ee178d0237d0eed]；22.41 新能源材料与器件（办学地点：厦门校[M-0f9a30c4a271b333]；23.42 化学工程与工艺（办学地点：厦门校[M-ab4974bbbab2a344]；24.43 制药工程（办学地点：厦门校区）[M-9e110db66896a334]；25.44 环境工程（办学地点：厦门校区）[M-8bd18abfccf3b6a0]；26.45 生物工程（办学地点：厦门校区）[M-a15f3e721a3c31f3]；27.46 药学（生物与医药方向；办学地点：泉[M-aa12bf5be20de6b6]",先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-1e237e74c0ac1b8a,STABLEGROUP-4caaed24c0379aac
R2GROUP-4a4aabeb599417f9,专项,S2-农业/环境专项了解,稳冲观察,true,false,命中方向：计算机/AI/软件2个、师范1个、农业1个；历史线索：H3-历史最高线高于等位分15分内；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H320,上饶师范学院,H32003,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,3,0,2,1,0,0,2,1,0,0,0,0,0,0,0,7,10,V1-偏好专业优先线索,R1-P0整组先核,H3-历史最高线高于等位分15分内,3,7,-17,157,right,1.06 数据科学与大数据技术（不能准确在显示器上识别红、黄、兰、绿、紫各颜色中任何一种颜色的数码、字母者（不予录取）A◎A◎ZG院校专业组及专业代号[M-714c0a095e82677b]；2.07 人工智能[M-97fae4c85698e33a]；3.08 类曳傅息材料与器件（色盲、色弱考生[M-dc35ef3202b7617c]；4.09 化学（色盲、色弱考生不予录取）[M-f462c203afe79ff6]；5.10 应用化学（色盲、色弱考生不予录取）[M-0aef402589bf7a8f]；6.11 材料科学与工程（色直、色弱考生不予二在学校主校区学习大四将按照培养方案在弋阳校[M-ba733cd5f20c1e00]；7.12 生物科学（色盲、色弱考生不予录取）[M-43449428c14619e8]；8.14 智薏农业（大一、大二在学校主校区学习，大三、大四将按照培养方案在弋阳[M-aa82c94d0d020a52]；9.15 逼感科学与技术（色盲、色弱考生不予[M-2b697a90ff5edca5]；10.16 数学与应用数学（师范类）[M-e866dd877a243bab],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-18c7c3f4af6abe8d,STABLEGROUP-68c6ebb0d66a2beb
R2GROUP-534f923b87062dbb,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件2个、电子/网络1个、环境1个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F178,河北地质大学,F17805,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,9,V1-偏好专业优先线索,R2-P1页列集中核,H0-无同代码历史线索,0,,,98,right,1.15 地质类（地质学；古生物学；资源勘查工程）[M-1990b7953db556e6]；2.16 勘查技术与工程[M-1854b6f0a353bd0c]；3.17 资源环境大数据工程[M-e2920b4268f42f6a]；4.18 水利类（地下水科学与工程；水文与水资源工程）[M-5ae5763c44b6bc12]；5.19 环境工程[M-5181213a5f1d712d]；6.20 地质工程[M-1bfc726a0d463388]；7.21 防灾减灾科学与工程[M-21397a32c4370a17]；8.22 计算机类（通信工程：软件工程）[M-efbca80f8ad39ffd]；9.23 数学类（数学与应用数学：信息与计算科学；应用统计学）[M-6f6b57f3620ab702],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-40323373db771eab,STABLEGROUP-f9a3854a7649d78d
R2GROUP-d3a86f812b5d5509,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件2个、电子/网络2个、环境1个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H812,东华理工大学,H81201,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,22,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,153,left,1.01 资源勘 工程（办学地点：南昌校区）[M-35b39c6f92faa557]；2.02 地球信息科学与技术（办学地点：南昌校区）[M-0a4a61dd154cdc09]；3.03 勘查技术与工程（办学地点：南昌校[M-d93721f2b6d31e6a]；4.04 地球物理学（拔尖学生培养基地；办学GA◎KA◎Z院校代号地点：南昌校区）[M-181a42a96ae65b5c]；5.05 智能地球探测（办学地点：南昌校区）[M-e1a1df20d9a4016e]；6.06 水文与水资源工程（办学地点：南昌校[M-027f3667d1afe046]；7.07 环境工程（办学地点：南昌校区）[M-012fea53a3f8216a]；8.08 排水科学与工程（办学地点：南昌校[M-dff59caa4503a4d0]；9.09 地下水科学与工程（办学地点：南昌校[M-e4e0978d6a9e4641]；10.10 测绘工程（办学地点：南昌校区）[M-58106cd884dee7f6]；11.11 逼感科学与技术（办学地点：南昌校[M-63f9d546c709e273]；12.12 地理空间信息工程（办学地点：南昌校区）[M-f51cbc1d564f2ddb]；13.13 化学工程与工艺（办学地点：南昌校[M-5f763ec4d69bfcdd]；14.14 材料科学与工程（办学地点：南昌校[M-eeceea1efaa0e94f]；15.15 复合材料与工程（办学地点：南昌校[M-9b82915a5823a83b]；16.16 核工程与核技术（办学地点：南昌校[M-a447e35b83ddd24e]；17.17 算机科学与技术（办学地点：南昌校[M-222c8cee3513f52b]；18.18 通信工程（办学地点：南昌校区）[M-5280aec0717a4bef]；19.19 网络空间安全（办学地点：南昌校区）[M-27099079bee44364]；20.20 人工智能（办学地点：南昌校区）[M-a9456bab7e72620c]；21.21 土木工程（办学地点：南昌校区）[M-be4726ac5f73b4d2]；22.22 城市地下空间工程（办学地点：南昌校[M-f5a3a08a778cc9e3],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-11047c5c55142378,STABLEGROUP-086a4ef3a3521f74
R2GROUP-74242f9c09d42900,专项,S2-农业/环境专项了解,高冲暂缓,true,false,命中方向：计算机/AI/软件2个、电子/网络2个、机械/自动化/机器人4个、环境1个；命中优先城市：西安；命名观察：西安建筑科技大学；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,西安建筑科技大学,K465,西安建筑科技大学,K46504,04,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,2,0,4,2,2,0,0,0,0,1,0,0,0,0,14,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,63,30,223,left,1.04 计算机科学与技术（办学地点：草堂校[M-dd8ef508d85596c0]；2.05 通信工程（办学地点：草堂校区）[M-5980eb4523d13424]；3.06 人工智能（办学地点：草堂校区）[M-ff7d32b888e386ac]；4.07 自动化（办学地点：草堂校区）[M-4ad4d695b088006c]；5.08 机器人工程（办学地点：草堂校区）[M-8faa0cf6417b2e42]；6.09 电气工程及其自动化（办学地点：草堂校区）[M-88ecd908104be17b]；7.10 机械设计制造及其自动化（办学地点：草堂校区）[M-4f407f15b3f204f6]；8.11 光电信息科学与工程（办学地点：草堂校区）[M-a785b35533c30a89]；9.12 新能源材料与器件（办学地点：草堂校区）[M-b07fc24aaa3c52a3]；10.13 纳米材料与技术（先进能源与器件；办学地点：草堂校区）[M-3b50420a0684c9ef]；11.14 智慧交通（车路协同与智能决策；办学地点：草堂校区）[M-92103756d9f5caec]；12.15 给排水科学与工程（卓越班，韧性城市智慧水务；办学地点：草堂校区）[M-4aa5a311c6ae57dd]；13.16 环境工程（卓越班，低碳与数字环境：办学地点：草堂校区）[M-5021d2917125e1b3]；14.17 安全工程（风险顶测与灾害防治：办学A◎KA◎Z院校及专业代号地点：草堂校区）[M-f5cb51a43073b479],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-d97080b0408d9ba6,STABLEGROUP-705210bb30d127b5
R2GROUP-907ec35b7b2b1265,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：环境2个、农业1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K437,西藏农牧大学,K43702,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,V3-历史线索普通留存,R1-P0整组先核,H2-历史最高线不高于等位分,1,-13,-13,222,left,1.04 食品科学与工程[M-5ac15c04558d3937]；2.05 水利水电工程[M-56defd2266eb2f58]；3.06 农业资源与环境[M-646c6b6c03eeedce]；4.07 环境工程K438 西藏大学（公办）（西藏）[M-fd7f152d2f1791c5],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-8e69b6c134bd290e,STABLEGROUP-4c63717cf478b9f4
R2GROUP-583fb8a92c978dbb,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件2个、电子/网络1个、师范2个、环境2个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,F299,山西师范大学,F29903,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,4,0,2,2,0,1,2,0,0,0,0,2,0,0,0,5,9,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,108,right,1.10 物理学（师范类）二生物技术（不招色盲色弱及单色识别不全者）[M-b2e2ae31eac3d3b7]；2.12 生态学（不招色盲色弱及单色识别不全者）[M-e76ef4d2812e0c65]；3.13 电子信息工程[M-db7c6b12fd1acf75]；4.14 计算机科学与技术（不招单色识别不全者）[M-9a31b81eebbf4817]；5.15 环境生态工程[M-4599a06fc95c78bb]；6.16 食品科学与工程（不招色盲色弱及单色识别不全者）[M-79d34c4af5473705]；7.17 食品质量与安全[M-e047055406a65a60]；8.18 人工智能[M-c0d67e813126db3e]；9.19 生物科学（师范类；不招色盲色弱及单色识别不全者）[M-0f70877b76f7101b],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-44512d4d0f290d7f,STABLEGROUP-08696df6614db8af
R2GROUP-90a15ff1134985c3,专项,S2-农业/环境专项了解,高冲暂缓,true,false,命中方向：计算机/AI/软件3个、电子/网络3个、机械/自动化/机器人2个、环境1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C109,武汉工程大学,C10907,07,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,3,0,3,0,2,3,3,0,0,0,0,1,0,0,0,0,15,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,57,41,71,left,1.48 唐子信息工程（含集成电路设计、模式识别与智能系统方向）[M-5c464056a86b61ae]；2.49 通信工程（含5G通信、智能通信方向）[M-d4be5635034da2a5]；3.50 億息工程（含智能信息处理方向、智能信息系统方向）[M-87627f2fb346093e]；4.51 测控技术与仪器（智能传感器及智能工程方向）[M-2a141ddab0994bb7]；5.52 自动化（含智能机器人方向、智能控制与技术方向）[M-b2250c610c218a56]；6.53 信息与计算科学[M-3bf914afd977cfea]；7.54 数据科学与大数据技术[M-0ea911e73cc728b4]；8.55 光电信息科学与工程（含光电芯片、先进光学方向）[M-6afd3e3c75020201]；9.56 能源与动力工程（含智能人工环境、新能源与储能科学方向）[M-6807a614ecb0896c]；10.57 生物工程（生物智能制造方向）[M-d175fe9f18ab3e15]；11.58 生物技术（生物信息与健康大数据分析方向）[M-4b57066ad5ca793e]；12.59 食品科学与工程（健康食品安全智造方向）[M-57635daf0d2afe88]；13.60 环境科学（环境大数据与信息技术方[M-f890d795ec8344e2]；14.61 应急技术与管理[M-2992a892a0d85d36]；15.62 安全工程[M-e0b0a676ca35390b],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-204b08088994ce59,STABLEGROUP-3cdaea82cba4b4ac
R2GROUP-d4a17767b9d79f4f,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：师范1个、环境1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H133,宿州学院,H13301,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,V1-偏好专业优先线索,R1-P0整组先核,H2-历史最高线不高于等位分,3,-1,-15,146,left,1.01 化学工程与工艺[M-db582f8384666c6e]；2.02 测绘工程[M-2d18d036063e4e59]；3.03 环境工程[M-3ca81355c8a65688]；4.04 生物技术[M-004996277da516b4]；5.05 食品科学与工程H135 淮南师范学院（公办）（安徽）[M-00260b7cdc6b096d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-5851aefea41778c5,STABLEGROUP-24229c7b86614fe2
