第四轮候选ID,第四轮来源口径,讨论集合,是否进入优先讨论,是否可作为定稿依据,城市,城市来源,教育部所在地,教育部所在地命中城市,原城市候选,城市口径提醒,所在地使用边界,城市字段状态,校区字段状态,省份,主管部门,学校登记备注,院校代码,院校名称,院校专业组代码,专业组号,历史线索分层,冲稳保,冲稳保解释,与515关系,2026考生分数,2026考生位次,2025等位分,2024等位分,2023等位分,2025投档分,2025等位分差,2024投档分,2024等位分差,2023投档分,2023等位分差,同代码命中年份数,同代码命中年份,三年投档分范围,等位分差摘要,历史线使用口径,再选要求跨年变化,历史组名疑似不一致,公办民办机器线索,家庭底线属性动作,专业明细行数,数字媒体技术专业数,计算机类相关专业数,计算机AI软件专业数,电子信息网络专业数,机械自动化机器人专业数,师范类相关专业数,工商旅游管理专业数,环境工程科学专业数,农业不含动物相关专业数,高收费或超预算专业数,护理助产专业数,动物医学兽医专业数,临床口腔中医暂缓专业数,医技护理康复专业数,特殊限制待核专业数,调剂初判,完整专业组接受度初判,组内专业摘录,办学地点线索,来源页码,版面列,保真核验层级,机器核验下一步,人工核验下一步,下一步核验动作,讨论排序分,专业组出现ID,稳定基座专业组筛选ID
R4GROUP-358511325d0317b7,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,兰州市,教育部所在地,兰州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,甘肃省,国家民委,,A197,西北民族大学,A19722,22,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.33 数字媒体技术（办学地点：榆中校区）[M-1d96359ea44be968]；2.34 迁算机科学与技术（办学地点：榆中校[M-89b74b497cad2e7f]；3.35 软件工程（办学地点：榆中校区）[M-5247358dd0faa7fd]；4.36 数据科学与大数据技术（办学地点：榆中校区）[M-71d49a82f2f48538],榆中校区,57,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,54.0,G-3e1e79ed3becc5d0,STABLEGROUP-a826305c5bda2e5f
R4GROUP-a42618ff984fa877,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,兰州市,教育部所在地,兰州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,甘肃省,甘肃省,,K580,兰州财经大学,K58007,07,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,7,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.33 统计学（办学地点：和平校区）[M-8cd9655a8ce92c81]；2.34 数据科学与大数据技术（办学地点：和[M-4924c4ade460408a]；3.35 计算机科学与技术（办学地点：和平校[M-ebb64248afe2e328]；4.36 电子信息工程（办学地点：和平校区）[M-4751becf51c0ae49]；5.37 人工智能（办学地点：和平校区）[M-976007857b4ff8b6]；6.38 智能科学与技术（办学地点：和平校[M-d3d3b218d29f5367]；7.39 软件工程（办学地点：和平校区）[M-b37423e1a008f2ed],和平校区,230,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,53.0,G-d587cf9e61026b1f,STABLEGROUP-e8ac5188fc644f35
R4GROUP-07d364a19f527208,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,兰州市,教育部所在地,兰州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,甘肃省,甘肃省,,K574,甘肃中医药大学,K57408,08,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,调剂风险线索-组内存在默认不能接受专业,主线机器门禁通过，仍需完整专业组人工核验。,1.17 医学信息工程（一年级在定西校区就二至四年级在和平校区就读）K575西北师范大学（公办）（甘肃）[M-4c568c6fd4262114],一年级在定西校区；就二至四年级在和平校区,229,left,R1-P0整组先核,先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,24.0,G-602bdef79d231dc8,STABLEGROUP-24a0135fd6505884
R4GROUP-02390c49d9531e9a,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,兰州市,教育部所在地,兰州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,甘肃省,甘肃省,,K572,兰州交通大学,K57203,03,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.35 交通运输（本科拔尖人才联合培养；与北京交通大学按“2+1+1”模式联合培养，仅限英语考生报考.第一、第四年在兰州交道大学就读，第三年在北京交通大学就读，学费、住宿费技照就读学校当年收费标准执行.色盲限制报考，就读地点按照北京交通大学具体安排...[M-78a0088858ae3125]；2.36 计算机科学与技术（本科拔尖人才联合培养：与北京交通大学按“1+2+1”模式联合培旁年、第三年在北京交通大学就读，学住宿费按照就读学校当年收费标准执行.就读地点按照北京交通大学具体安排执行）K573 甘肃农业大学（公办）（甘本）[M-5341f4bdac27222f],,228,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,19.0,G-82d5506a9d0d73a2,STABLEGROUP-5ab98b00a5406e99
R4GROUP-65939ea1eafdbee2,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,兰州市,教育部所在地,兰州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,甘肃省,国家民委,,A197,西北民族大学,A19724,24,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,调剂风险线索-组内存在默认不能接受专业,主线机器门禁通过，仍需完整专业组人工核验。,1.42 化学工程与工艺（办学地点：榆中校区）[M-8ebce44640a9a90b]；2.43 高分子材料与工程（办学地点：榆中校[M-eb8ec4a82df04972]；3.44 环境工程（办学地点：榆中校区）[M-c0491730e273a93a]；4.45 制药工程（办学地点：榆中校区）[M-13d0ffa04a4b7cad],榆中校区,57,left,R2-P1页列集中核,先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,18.0,G-78a4979b2c369447,STABLEGROUP-10786dfa43b99595
R4GROUP-082d39476c831861,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,兰州市,教育部所在地,兰州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,甘肃省,教育部,,A195,兰州大学,A19514,14,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.55 生物技术（生物育种创新班：办学地原：甘肃兰州）[M-291a12caf8ef086b]；2.56 生态学（生态信息学创新班；办学地点：甘肃兰州）[M-997750f5e04a8985]；3.57 化学工程与工艺（智慧化工创新班；办学地点：甘肃兰州）[M-87ac969fbdc85601]；4.58 化学工程与工艺（储能与氢能方向；办学地点：甘肃兰州）[M-4f9bee984596ada9]；5.59 应用化学（办学地点：甘肃兰州）[M-ab5eed467fd22411]；6.60 草业科学（数智草业方向；办学地点：甘肃兰州）[M-b34407098d57122f],,56,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,6.0,G-0b1a0eec228bb51e,STABLEGROUP-1df8bb8da0f7ddf2
R4GROUP-27972b5706f9800b,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,兰州市,教育部所在地,兰州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,甘肃省,教育部,,A195,兰州大学,A19515,15,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.61 地理科学类（含基地班；自然地理与资源环境、，人文地理与城乡规划、地理信息科学；根据本入意愿分流，进入理地班须选拔：办学地点：甘肃兰州）[M-321a6ff603ddbfe2]；2.62 环境科学与工程（办学地点：甘肃兰[M-e94eb50dcea704ca]；3.63 水文与水资源工程（办学地点：甘肃兰[M-d26c813a10ae2ce8]；4.64 地质学（数智地球创新班；办学地点：甘肃兰州）[M-e5137576efb30d52]；5.65 资源勘查工程（智能探测创新班；办学地点：甘肃兰州）[M-3d31254694508611]；6.66 地质工程（办学地点：甘肃兰州）[M-47295ba94f116fcf],,56,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,6.0,G-5c0a97dc4557f9b9,STABLEGROUP-8cf2e2495cbccc19
R4GROUP-299c0a16d36c95ba,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,内江市,教育部所在地,内江市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,四川省,四川省,,K165,内江师范学院,K16502,02,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.02 电子信息工程[M-98da660141a910b2]；2.03 计算机科学与技术K166 宜宾学院（公办）（四川）[M-eb7ba89927b77186],,212,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,17.0,G-f3c3ea30e19702ca,STABLEGROUP-0c20e2a5760c3497
R4GROUP-d680c0edf4972516,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,包头市,教育部所在地,包头市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,内蒙古自治区,内蒙古自治区,,F385,内蒙古科技大学,F38510,10,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.14 金工程（入校一年后，根据分流方案，分为人工智能班、稀土特色班、卓越工程师班）[M-45248143130288f7],,111,left,R3-P2官网后人工确认,先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,官网只作辅证，不能替代湖北省招办计划。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,33.0,G-02e421dff0539306,STABLEGROUP-d7c0337475bb72ba
R4GROUP-ad7c1921831bc960,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,包头市,教育部所在地,包头市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,内蒙古自治区,内蒙古自治区,,F385,内蒙古科技大学,F38512,12,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.16 自动化[M-5f19f5cbdd54c322],,111,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,28.0,G-6b8aa6637b189332,STABLEGROUP-1d7b3f497bd26ced
R4GROUP-7beeb68f303ff309,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,包头市,教育部所在地,包头市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,内蒙古自治区,内蒙古自治区,,F385,内蒙古科技大学,F38507,07,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.09 会计学[M-171589eae6ac1aa2],,111,left,R4-P3低风险抽检,保留为机器初筛观察池，等官方计划或人工抽检结果后再排序。,低风险抽检发现异常时升级同页列/同校/同组。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,26.0,G-610bc9049a2ab209,STABLEGROUP-461c8d65f856b8f4
R4GROUP-145a78b33c2f30ca,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,包头市,教育部所在地,包头市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,内蒙古自治区,内蒙古自治区,,F385,内蒙古科技大学,F38518,18,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.26 机械类（机械设计制造及其自动化；机械电于工程；过程装备与控制工程；智能制造工程）F386 内蒙古工业大学（公办）（内蒙）GKA◎ZA院校及专业代号[M-2034183db9dd934c],,111,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,8.0,G-6350f544d40073a2,STABLEGROUP-da5a91d00a046896
